Código,Descripción,Categoría,Sección,Capítulo
92.20,INFUSION RADIOISOTOPO LIQUIDO PARA BRAQUITERAPIA,92 MEDICINA NUCLEAR,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
92.21,RADIOTERAPIA SUPERFICIAL,92 MEDICINA NUCLEAR,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
92.22,RADIOTERAPIA ORTOVOLTAJE,92 MEDICINA NUCLEAR,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
92.23,TELETERAPIA CON RADIONUCLEIDO,92 MEDICINA NUCLEAR,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
92.24,TELETERAPIA CON PROTONES 1-25 MEV,92 MEDICINA NUCLEAR,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
92.25,TELETERAPIA CON ELECTRONES,92 MEDICINA NUCLEAR,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
92.26,TELETERAPIA CON PARTICULAS OTRA,92 MEDICINA NUCLEAR,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
92.27,IMPLANTACION FUENTE RADIACTIVA,92 MEDICINA NUCLEAR,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
92.28,INYECCION RADIONUCLEIDO,92 MEDICINA NUCLEAR,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
92.29,RADIOTERAPIA.OTRA,92 MEDICINA NUCLEAR,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
92.3,RADIOCIRUGIA ESTEREOTAXICA,92 MEDICINA NUCLEAR,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
92.30,RADIOCIRUGIA ESTEREOTAXICA.NEOM,92 MEDICINA NUCLEAR,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
92.31,RADIOCIRUGIA FUENTE UNICA FOTONES,92 MEDICINA NUCLEAR,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
92.32,RADIOCIRUGIA FUENTE MUTIPLE FOTONES,92 MEDICINA NUCLEAR,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
92.33,RADIOCIRUGIA ACELERADOR PARTICULAS,92 MEDICINA NUCLEAR,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
92.39,RADIOCIRUGIA ESTEREOTAXICA.NCOC,92 MEDICINA NUCLEAR,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
92.4,PROCEDIMIENTO RADIOTERAPICO INTRAOPERATORIO,92 MEDICINA NUCLEAR,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
92.41,RADIOTERAPIA INTRAOPERATORIA CON ELECTRONES,92 MEDICINA NUCLEAR,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93,"FISIOTERAPIA,TERAPIA RESPIRATORIA Y REHABILITACION","93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.0,FISIOTERAPIA DIAGNOSTICA,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.01,EVALUACION FUNCIONAL,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.02,EVALUACION ORTOTICA,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.03,EVALUACION PROTESICA,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.04,PRUEBA MANUAL FUNCION MUSCULAR,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.05,PRUEBA AMPLITUD MOVIMIENTO,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.06,MEDICION LONGITUD MIEMBRO,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.07,MEDICION CORPORAL,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.08,ELECTROMIOGRAFIA,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.09,FISIOTERAPIA DIAGNOSTICA.OTRA,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.1,EJERCICIO FISIOTERAPIA,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.11,EJERCICIO ASISTIDO,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.12,EJERCICIO ACTIVO MUSCULOESQUELETICO OTRO,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.13,EJERCICIO RESISTENCIA,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.14,ENTRENAMIENTO MOVIMIENTO ARTICULACION,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.15,MOVILIZACION COLUMNA VERTEBRAL,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.16,MOVILIZACION ARTICULACION OTRA,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.17,EJERCICIO PASIVO MUSCULOESQUELETICO OTRO,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.18,EJERCICIO RESPIRATORIO,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.19,EJERCICIO FISIOTERAPIA NCOC,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.2,MANIPULACION MUSCULOESQUELETICA OTRA,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.21,TRACCION MANUAL Y MECANICA,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.22,ENTRENAMIENTO MARCHA,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.23,COLOCACION ORTESIS,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.24,ENTRENAMIENTO USO PROTESIS U ORTESIS,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.25,EXTENSION FORZADA MIEMBRO,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.26,ROTURA MANUAL ADHERENCIA ARTICULAR,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.27,ESTIRAMIENTO MUSCULO Y TENDON,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.28,ESTIRAMIENTO FASCIA,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.29,CORRECCION FORZADA MIEMBRO OTRA,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.3,PROCEDIMIENTO FISIOTERAPIA OTRO,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.31,EJERCICIO ASISTIDO EN PISCINA,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.32,TRATAMIENTO BAÑO REMOLINO,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.33,HIDROTERAPIA OTRA,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.34,DIATERMIA,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.35,TERAPIA TERMICA OTRA,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.36,REENTRENAMIENTO CORAZON,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.37,ENTRENAMIENTO PRENATAL OBSTETRICO,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.38,FISIOTERAPIA COMBINADA NEOM,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.39,FISIOTERAPIA OTRA,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.4,TRACCION ESQUELETICA,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.41,TRACCION ESPINAL CON DISPOSITIVO CRANEO,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.42,TRACCION ESPINAL OTRA,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.43,TRACCION ESQUELETICA INTERMITENTE,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.44,TRACCION ESQUELETICA OTRA,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.45,TRACCION FERULA THOMAS,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.46,TRACCION CUTANEA MIEMBRO OTRA,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.5,"INMOVILIZACION,PRESION Y CUIDADO HERIDA OTRA","93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.51,APLICACION VENDAJE ENYESADO,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.52,APLICACION SOPORTE CERVICAL,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.53,APLICACION ENYESADO OTRA,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.54,APLICACION FERULA,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.55,ALAMBREADO DENTAL,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.56,VENDAJE PRESION,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.57,VENDAJE HERIDA OTRO,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.58,APLICACION PANTALON PRESION,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.59,"INMOVILIZACION,PRESION Y CUIDADO HERIDA.OTRA","93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.6,MANIPULACION OSTEOPATICA,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.61,MANIPULACION OSTEOPATICA PARA MOVILIZACION GENERAL,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.62,MANIPULACION OSTEOPATICA CON ALTA VELOCIDAD Y BAJA AMPLITUD,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.63,MANIPULACION OSTEOPATICA CON BAJA VELOCIDAD Y ALTA AMPLITUD,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.64,MANIPULACION OSTEOPATICA CON FUERZA ISOTONICA E ISOMETRICA,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
93.65,MANIPULACION OSTEOPATICA CON FUERZA INDIRECTA,"93 FISIOTERAPIA, TERAPIA RESPIRATORIA,REHABILITACION Y PR.CONEX",16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
